11/12/19,2250150871,,,,,84226964,,,,MT,,REC,,,,CAN,,,,,NGA,,,268.83756153060,,,,,,11/10/19,,,0.30,,,,trn,,,,,"(110,002.62)",,,0.00,,,,,,,,0.00,,,,,,,,0.00,,,,,,,,"(110,002.62)",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,.00281690141,,,,,,11/12/19,,,,,,,stl,,,,,(309.87),,,0.00,,,,,,,,0.00,,,,,,,,0.00,,,,,,,,(309.87),
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100711693 - 100712890,,,,,,,,,,,,,,,,,,Account Total:,,,,,,,,,,Receive,,,,,,,1,,,,,,,"(110,002.62)",,,0.00,,,,,,,,0.00,,,,,,0.00,,,,,,,"(110,002.62)",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(309.87),,,0.00,,,,,,,,0.00,,,,,,0.00,,,,,,,(309.87),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Account Net Due : ,,,,,,(309.87),,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Account Number : ,,,100711693 - 100712895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Agent Name : ,,,,,FCMB - #029 - IBADAN - IBADAN BRANCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Legacy ID : ,,,,,654023,,,,,,,,,,,,Store Number : ,,,,,,,,,029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/12/19,2249874906,,,,,63646357,,,,MT,,REC,,,,USA,,,,,NGA,,,355.00000000000,,,,,,11/09/19,,,0.45,,,,trn,,,,,"(141,361.00)",,,0.00,,,,,,,,0.00,,,,,,,,0.00,,,,,,,,"(141,361.00)",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,.00281690141,,,,,,11/12/19,,,,,,,stl,,,,,(398.20),,,0.00,,,,,,,,0.00,,,,,,,,0.00,,,,,,,,(398.20),
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/12/19,2249887218,,,,,92974071,,,,MT,,REC,,,,USA,,,,,NGA,,,355.00000000000,,,,,,11/09/19,,,0.45,,,,trn,,,,,"(26,505.19)",,,0.00,,,,,,,,0.00,,,,,,,,0.00,,,,,,,,"(26,505.19)",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,.00281690141,,,,,,11/12/19,,,,,,,stl,,,,,(74.66),,,0.00,,,,,,,,0.00,,,,,,,,0.00,,,,,,,,(74.66),
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100711693 - 100712895,,,,,,,,,,,,,,,,,,Account Total:,,,,,,,,,,Receive,,,,,,,2,,,,,,,"(167,866.19)",,,0.00,,,,,,,,0.00,,,,,,0.00,,,,,,,"(167,866.19)",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(472.86),,,0.00,,,,,,,,0.00,,,,,,0.00,,,,,,,(472.86),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Account Net Due : ,,,,,,(472.86),,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Account Number : ,,,100711693 - 100712897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Agent Name : ,,,,,FCMB - #031 - IKEJA - ALLEN AVENUE BRANCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Legacy ID : ,,,,,654025,,,,,,,,,,,,,,,,,,,,,031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Store Number : ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/12/19,2249096171,,,,,15248762,,,,MT,,REC,,,,GBR,,,,,NGA,,,456.74300000000,,,,,,11/07/19,,,1.50,,,,trn,,,,,"(44,989.19)",,,0.00,,,,,,,,0.00,,,,,,,,0.00,,,,,,,,"(44,989.19)",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,.00281690141,,,,,,11/12/19,,,,,,,stl,,,,,(126.73),,,0.00,,,,,,,,0.00,,,,,,,,0.00,,,,,,,,(126.73),
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100711693 - 100712897,,,,,,,,,,,,,,,,,,Account Total:,,,,,,,,,,Receive,,,,,,,1,,,,,,,"(44,989.19)",,,0.00,,,,,,,,0.00,,,,,,0.00,,,,,,,"(44,989.19)",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(126.73),,,0.00,,,,,,,,0.00,,,,,,0.00,,,,,,,(126.73),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(126.73),,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Account Net Due : ,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Account Number : ,,,100711693 - 100712904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Agent Name : ,,,,,FCMB - #038 - CALABAR - CALABAR BRANCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,654032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Legacy ID : ,,,,,,,,,,,,,,,,,Store Number : ,,,,,,,,,038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/12/19,2249072338,,,,,69232913,,,,MT,,REC,,,,CMR,,,,,NGA,,,.60002173130,,,,,,11/07/19,,,1.20,,,,trn,,,,,"(592,821.47)",,,0.00,,,,,,,,0.00,,,,,,,,0.00,,,,,,,,"(592,821.47)",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,.00281690141,,,,,,11/12/19,,,,,,,stl,,,,,"(1,669.92)",,,0.00,,,,,,,,0.00,,,,,,,,0.00,,,,,,,,"(1,669.92)",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/12/19,2250560675,,,,,27495894,,,,MT,,SEN,,,,NGA,,,,,UKR,,,.00281690141,,,,,,11/12/19,,,2.00,,,,trn,,,,,"181,122.45",,,"1,000.00",,,,,,,,0.00,,,,,,,,(180.00),,,,,,,,"181,942.45",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,.00281690141,,,,,,11/12/19,,,,,,,stl,,,,,510.20,,,2.82,,,,,,,,0.00,,,,,,,,(0.51),,,,,,,,512.51,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/12/19,2250560675,,,,,27495894,,,,MT,,SEN,,,,NGA,,,,,UKR,,,.00281690141,,,,,,11/12/19,,,2.00,,,,trn,,,,,0.00,,,0.00,,,,,,,,0.00,,,,,,,,9.00,,,mk,,,,,9.00,
,,,,,,,,,,,,,,,,,,,,,,,,.00281690141,,,,,,11/12/19,,,,,,,,,,,,0.00,,,0.00,,,,,,,,0.00,,,,,,,,0.03,,,,,,,,0.03,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100711693 - 100712904,,,,,,,,,,,,,,,,,,Account Total:,,,,,,,,,,Send,,,,,,,1,,,,,,,"181,122.45",,,"1,000.00",,,,,,,,0.00,,,,,,(171.00),,,,,,,"181,951.45",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.20,,,2.82,,,,,,,,0.00,,,,,,(0.48),,,,,,,512.54,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Receive,,,,,,,1,,,,,,,"(592,821.47)",,,0.00,,,,,,,,0.00,,,,,,0.00,,,,,,,"(592,821.47)",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1,669.92)",,,0.00,,,,,,,,0.00,,,,,,0.00,,,,,,,"(1,669.92)",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Account Net Due : ,,,,,,"(1,157.38)",,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Account Number : ,,,100711693 - 100712913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Agent Name : ,,,,,FCMB - #047 - YENAGOA RD - YENEGOA BRANCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Legacy ID : ,,,,,654041,,,,,,,,,,,,,,,,,,,,,047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Store Number : ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/12/19,2250640221,,,,,92134708,,,,MT,,SEN,,,,NGA,,,,,GBR,,,.00219504513,,,,,,11/12/19,,,,,,,trn,,,,,"46,000.00",,,"5,500.00",,,,,,,,0.00,,,,,,,,(990.00),,,,,,,,"50,510.00",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,.00281690141,,,,,,11/12/19,,,,,,,stl,,,,,129.58,,,15.49,,,,,,,,0.00,,,,,,,,(2.79),,,,,,,,142.28,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/12/19,2250640221,,,,,92134708,,,,MT,,SEN,,,,NGA,,,,,GBR,,,.00219504513,,,,,,11/12/19,,,,,,,trn,,,,,0.00,,,0.00,,,,,,,,0.00,,,,,,,,49.50,,,mk,,,,,49.50,
,,,,,,,,,,,,,,,,,,,,,,,,.00281690141,,,,,,11/12/19,,,,,,,,,,,,0.00,,,0.00,,,,,,,,0.00,,,,,,,,0.14,,,,,,,,0.14,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100711693 - 100712913,,,,,,,,,,,,,,,,,,Account Total:,,,,,,,,,,Send,,,,,,,1,,,,,,,"46,000.00",,,"5,500.00",,,,,,,,0.00,,,,,,(940.50),,,,,,,"50,559.50",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.58,,,15.49,,,,,,,,0.00,,,,,,(2.65),,,,,,,142.42,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Account Net Due : ,,,,,,142.42,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Account Number : ,,,100711693 - 100712916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Agent Name : ,,,,,FCMB - #050 - ADO EKITI - ADO-EKITI BRANCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,654044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Legacy ID : ,,,,,,,,,,,,,,,,,Store Number : ,,,,,,,,,050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/12/19,2250566158,,,,,69817641,,,,MT,,SEN,,,,NGA,,,,,MAR,,,.02722374649,,,,,,11/12/19,,,,,,,trn,,,,,"7,000.00",,,"1,500.00",,,,,,,,0.00,,,,,,,,(270.00),,,,,,,,"8,230.00",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,.00281690141,,,,,,11/12/19,,,,,,,stl,,,,,19.72,,,4.23,,,,,,,,0.00,,,,,,,,(0.76),,,,,,,,23.19,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/12/19,2250566158,,,,,69817641,,,,MT,,SEN,,,,NGA,,,,,MAR,,,.02722374649,,,,,,11/12/19,,,,,,,trn,,,,,0.00,,,0.00,,,,,,,,0.00,,,,,,,,13.50,,,mk,,,,,13.50,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,.00281690141,,,,,,11/12/19,,,,,,,stl,,,,,0.00,,,0.00,,,,,,,,0.00,,,,,,,,0.04,,,,,,,,0.04,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100711693 - 100712916,,,,,,,,,,,,,,,,,,Account Total:,,,,,,,,,,Send,,,,,,,1,,,,,,,"7,000.00",,,"1,500.00",,,,,,,,0.00,,,,,,(256.50),,,,,,,"8,243.50",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.72,,,4.23,,,,,,,,0.00,,,,,,(0.72),,,,,,,23.23,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Account Net Due : ,,,,,,23.23,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Account Number : ,,,100711693 - 100712920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Agent Name : ,,,,,FCMB - #054 - ASABA - ASABA BRANCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Legacy ID : ,,,,,654048,,,,,,,,,,,,Store Number : ,,,,,,,,,054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/12/19,2249400929,,,,,33754092,,,,MT,,REC,,,,DEU,,,,,NGA,,,391.70700000000,,,,,,11/08/19,,,0.50,,,,trn,,,,,"(19,487.42)",,,0.00,,,,,,,,0.00,,,,,,,,0.00,,,,,,,,"(19,487.42)",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,.00281690141,,,,,,11/12/19,,,,,,,stl,,,,,(54.89),,,0.00,,,,,,,,0.00,,,,,,,,0.00,,,,,,,,(54.89),
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100711693 - 100712920,,,,,,,,,,,,,,,,,,Account Total:,,,,,,,,,,Receive,,,,,,,1,,,,,,,"(19,487.42)",,,0.00,,,,,,,,0.00,,,,,,0.00,,,,,,,"(19,487.42)",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(54.89),,,0.00,,,,,,,,0.00,,,,,,0.00,,,,,,,(54.89),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Account Net Due : ,,,,,,(54.89),,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Account Number : ,,,100711693 - 100712921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Agent Name : ,,,,,FCMB - #055 - KANO  - BELLO ROAD BRANCH KANO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Legacy ID : ,,,,,654049,,,,,,,,,,,,,,,,,,,,,055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Store Number : ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/12/19,2245675848,,,,,84939090,,,,MT,,REC,,,,SAU,,,,,NGA,,,94.65909393920,,,,,,10/28/19,,,2.10,,,,trn,,,,,"(192,455.02)",,,0.00,,,,,,,,0.00,,,,,,,,0.00,,,,,,,,"(192,455.02)",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
