EntryID	setDateUSYear	setDateUSMonth	setDateUSDay	setDateLOCYear	setDateLOCMonth	setDateLOCDay	RepDateYear	RepDateMonth	RepDateDay	Direction	Account	LocationName	Location_ID	Status	LOCCurrencyCode	ShareOfChargesUSD	ShareOfFXUSD	ShareOfChargesLOC	ShareOfFXLOC	SubAgentCommFXUSD	SubAgentCommChargesUSD	SubAgentCommFXLOC	SubAgentCommChargesLOC	SendPayIndicator	MTCN
796872	2019	8	30	2019	8	30	2019	8	30	I	ADH150744	FCMB - #067 - OKO - OKO BRANCH	103	S	NGN	1.8	0	639	0	0	0	0	0	P	1721116235
796925	2019	8	30	2019	8	30	2019	8	30	I	ADH151327	FCMB - #122 - OJOO - OJOO BRANCH	159	S	NGN	0.66	0	234.3	0	0	0	0	0	P	1591839732
796914	2019	8	30	2019	8	30	2019	8	30	I	ADH151196	FCMB - #114 - AGEGE - AGEGE BRANCH	140	S	NGN	1.96	0	695.8	0	0	0	0	0	P	0618205955
796840	2019	8	30	2019	8	30	2019	8	30	I	ADH150524	FCMB - #033 - OTA - OTTA BRANCH	58	S	NGN	1.8	0	639	0	0	0	0	0	P	0516338943
796876	2019	8	30	2019	8	30	2019	8	30	I	ADH150777	FCMB - #058 - IBADAN BODIJA BRANCH	106	S	NGN	1.32	0	468.6	0	0	0	0	0	P	4465954338
796866	2019	8	30	2019	8	30	2019	8	30	I	ADH150568	FCMB - #048 - KADUNA - KADUNA 2 BRANCH	83	S	NGN	7.2	0	2556	0	0	0	0	0	P	7426862470
796865	2019	8	30	2019	8	30	2019	8	30	I	ADH150568	FCMB - #048 - KADUNA - KADUNA 2 BRANCH	83	S	NGN	1.2	0	426	0	0	0	0	0	P	7213065911
796956	2019	8	30	2019	8	30	2019	8	30	I	ADH152175	FCMB - #234 - WARRI - WARRI AIRPORT ROAD	191	S	NGN	5.37	0	1906.35	0	0	0	0	0	P	5634378431
796981	2019	8	30	2019	8	30	2019	8	30	I	ADH152263	FCMB - #251 - OWERRI - OWERRI MBAISE ROA	263	S	NGN	1.05	0	372.75	0	0	0	0	0	P	4703525830
796980	2019	8	30	2019	8	30	2019	8	30	O	ADH152263	FCMB - #251 - OWERRI - OWERRI MBAISE ROA	263	S	NGN	6.34	0	2251.15	0	0	0	0	0	S	9589782383
796961	2019	8	30	2019	8	30	2019	8	30	O	ADH152241	FCMB - #153 - ILORIN - ILORIN AZEEZ ATTA	270	S	NGN	6.34	0	2251.15	-0.8	0	0	0	0	S	4085850030
796799	2019	8	30	2019	8	30	2019	8	30	I	ADH150205	FCMB - #030 - LAGOS  - ALAGBADO BRANCH	51	S	NGN	5.22	0	1853.1	0	0	0	0	0	P	2866949077
796922	2019	8	30	2019	8	30	2019	8	30	I	ADH151196	FCMB - #114 - AGEGE - AGEGE BRANCH	140	S	NGN	1.8	0	639	0	0	0	0	0	P	9617436010
796933	2019	8	30	2019	8	30	2019	8	30	I	ADH151437	FCMB - #134 - PORTHARCOURT TRANS AMADI 2	168	S	NGN	1.05	0	372.75	0	0	0	0	0	P	7768521700
796801	2019	8	30	2019	8	30	2019	8	30	I	ADH150205	FCMB - #030 - LAGOS  - ALAGBADO BRANCH	51	S	NGN	1.8	0	639	0	0	0	0	0	P	6639784345
796891	2019	8	30	2019	8	30	2019	8	30	I	ADH150843	FCMB - #077 - IBADAN - UNIVERSITY COLLEGE HOSPITAL	115	S	NGN	1.8	0	639	0	0	0	0	0	P	3628509353
796820	2019	8	30	2019	8	30	2019	8	30	I	ADH150393	FCMB - #008 - WARRI - WARRI BRANCH	45	S	NGN	1.5	0	532.5	0	0	0	0	0	P	0440326471
796959	2019	8	30	2019	8	30	2019	8	30	O	ADH152230	FCMB - #157 - IKEJA - OPEBI BRANCH	264	S	NGN	2.79	0	991.5	-1.17	0	0	0	0	S	7268501094
796993	2019	8	30	2019	8	30	2019	8	30	I	ADH152472	FCMB - #148 - IBADAN - CHALLENGE BRANCH	203	S	NGN	1	0	355	0	0	0	0	0	P	8837469074
797002	2019	8	30	2019	8	30	2019	8	30	O	ADH152571	FCMB - #279 - AKURE OSHINLE	269	S	NGN	6.34	0	2251.15	0	0	0	0	0	S	5326096210
796976	2019	8	30	2019	8	30	2019	8	30	O	ADH152263	FCMB - #251 - OWERRI - OWERRI MBAISE ROA	263	S	NGN	6.34	0	2251.15	0	0	0	0	0	S	1549378528
796987	2019	8	30	2019	8	30	2019	8	30	I	ADH152351	FCMB - #241 - OWERRI - OWERRI 2 BRANCH	199	S	NGN	2.98	0	1057.9	0	0	0	0	0	P	6056034472
796879	2019	8	30	2019	8	30	2019	8	30	I	ADH150809	FCMB - #079 - SURULERE - ADENIRAN OGUNSA	101	S	NGN	1.8	0	639	0	0	0	0	0	P	4935643074
796898	2019	8	30	2019	8	30	2019	8	30	I	ADH150898	FCMB - #087 - MATORI - MATORI BRANCH	112	S	NGN	3.06	0	1086.3	0	0	0	0	0	P	1048796480
797019	2019	8	30	2019	8	30	2019	8	30	I	ADH152878	FCMB - #257 - UGHELLI - UGHELLI BRANCH	252	S	NGN	1.95	0	692.25	0	0	0	0	0	P	3861869598
797008	2019	8	30	2019	8	30	2019	8	30	I	ADH152658	FCMB - #147 - TRADE FAIR - TRADE FAIR BR	267	S	NGN	1.8	0	639	0	0	0	0	0	P	1633621889
796882	2019	8	30	2019	8	30	2019	8	30	O	ADH150809	FCMB - #079 - SURULERE - ADENIRAN OGUNSA	101	S	NGN	6.34	0	2251.15	-0.7	0	0	0	0	S	4233525776
796829	2019	8	30	2019	8	30	2019	8	30	I	ADH150436	FCMB - #038 - CALABAR - CALABAR BRANCH	46	S	NGN	4.5	0	1597.5	0	0	0	0	0	P	6628955248
796897	2019	8	30	2019	8	30	2019	8	30	I	ADH150876	FCMB - #085 - OWERRI - OWERRI BRANCH	118	S	NGN	3.63	0	1288.65	0	0	0	0	0	P	3642813663
796880	2019	8	30	2019	8	30	2019	8	30	I	ADH150809	FCMB - #079 - SURULERE - ADENIRAN OGUNSA	101	S	NGN	1.53	0	543.15	0	0	0	0	0	P	5533856106
796946	2019	8	30	2019	8	30	2019	8	30	O	ADH152119	FCMB - #252 - PORTHACOURT - PH AZIKIWE B	229	S	NGN	2.79	0	991.5	1.45	0	0	0	0	S	3630357931
796915	2019	8	30	2019	8	30	2019	8	30	I	ADH151196	FCMB - #114 - AGEGE - AGEGE BRANCH	140	S	NGN	2.27	0	805.85	0	0	0	0	0	P	1672107207
796950	2019	8	30	2019	8	30	2019	8	30	I	ADH152120	FCMB - #253 - PORTHACOURT - RUMUOMASI BR	230	S	NGN	0.92	0	326.6	0	0	0	0	0	P	9013514639
797020	2019	8	30	2019	8	30	2019	8	30	I	ADH152878	FCMB - #257 - UGHELLI - UGHELLI BRANCH	252	S	NGN	0.97	0	344.35	0	0	0	0	0	P	4349122951
796937	2019	8	30	2019	8	30	2019	8	30	I	ADH151613	KACHIA BRANCH NEW	183	S	NGN	1.8	0	639	0	0	0	0	0	P	9805915223
796789	2019	8	30	2019	8	30	2019	8	30	I	ADH150029	FCMB - #001 - LAGOS - HEAD OFFICE BRANCH	6	S	NGN	3.84	0	1363.2	0	0	0	0	0	P	7271670397
796826	2019	8	30	2019	8	30	2019	8	30	I	ADH150393	FCMB - #008 - WARRI - WARRI BRANCH	45	S	NGN	1.16	0	411.8	0	0	0	0	0	P	7812580802
796812	2019	8	30	2019	8	30	2019	8	30	I	ADH150348	FCMB - #045 - ABA - FAULKS ROAD BRANCH A	44	S	NGN	0.49	0	173.95	0	0	0	0	0	P	4146261577
796843	2019	8	30	2019	8	30	2019	8	30	I	ADH150524	FCMB - #033 - OTA - OTTA BRANCH	58	S	NGN	2.16	0	766.8	0	0	0	0	0	P	4006929955
797017	2019	8	30	2019	8	30	2019	8	30	I	ADH152878	FCMB - #257 - UGHELLI - UGHELLI BRANCH	252	S	NGN	0.66	0	234.3	0	0	0	0	0	P	2668661218
796863	2019	8	30	2019	8	30	2019	8	30	I	ADH150546	FCMB - #050 - ADO EKITI - ADO-EKITI BRAN	86	S	NGN	0.96	0	340.8	0	0	0	0	0	P	8717516603
796815	2019	8	30	2019	8	30	2019	8	30	I	ADH150360	FCMB - #009 - BENIN CITY - BENIN BRANCH	13	S	NGN	0.91	0	323.05	0	0	0	0	0	P	2616533542
796819	2019	8	30	2019	8	30	2019	8	30	O	ADH150393	FCMB - #008 - WARRI - WARRI BRANCH	45	S	NGN	6.34	0	2251.15	-1.6	0	0	0	0	S	4398479058
796952	2019	8	30	2019	8	30	2019	8	30	O	ADH152175	FCMB - #234 - WARRI - WARRI AIRPORT ROAD	191	S	NGN	2.79	0	991.5	-1.16	0	0	0	0	S	3250637405
796989	2019	8	30	2019	8	30	2019	8	30	I	ADH152351	FCMB - #241 - OWERRI - OWERRI 2 BRANCH	199	S	NGN	2.88	0	1022.4	0	0	0	0	0	P	8910688106
796998	2019	8	30	2019	8	30	2019	8	30	I	ADH152571	FCMB - #279 - AKURE OSHINLE	269	S	NGN	0.79	0	280.45	0	0	0	0	0	P	5449703825
796907	2019	8	30	2019	8	30	2019	8	30	I	ADH150931	FCMB - #086 - BENIN CITY - UGBOWO BRANCH	111	S	NGN	0.92	0	326.6	0	0	0	0	0	P	9547850114
796990	2019	8	30	2019	8	30	2019	8	30	I	ADH152351	FCMB - #241 - OWERRI - OWERRI 2 BRANCH	199	S	NGN	0.54	0	191.7	0	0	0	0	0	P	9296104158
796868	2019	8	30	2019	8	30	2019	8	30	I	ADH150623	FCMB - #072 - Warri Effurun	96	S	NGN	2.17	0	770.35	0	0	0	0	0	P	1137507482
796966	2019	8	30	2019	8	30	2019	8	30	I	ADH152241	FCMB - #153 - ILORIN - ILORIN AZEEZ ATTA	270	S	NGN	1.07	0	379.85	0	0	0	0	0	P	3198547175
796985	2019	8	30	2019	8	30	2019	8	30	I	ADH152351	FCMB - #241 - OWERRI - OWERRI 2 BRANCH	199	S	NGN	5.21	0	1849.55	0	0	0	0	0	P	0257412772
797003	2019	8	30	2019	8	30	2019	8	30	O	ADH152571	FCMB - #279 - AKURE OSHINLE	269	S	NGN	6.34	0	2251.15	0	0	0	0	0	S	7918385219
796871	2019	8	30	2019	8	30	2019	8	30	I	ADH150623	FCMB - #072 - Warri Effurun	96	S	NGN	0.42	0	149.1	0	0	0	0	0	P	9658052487
797025	2019	8	30	2019	8	30	2019	8	30	I	ADH152944	FCMB - #225 - GWAGWALADA, ABUJA  - GWAGW	241	S	NGN	4.21	0	1494.55	0	0	0	0	0	P	3147357195
797027	2019	8	30	2019	8	30	2019	8	30	I	ADH153143	UNKNOWN	-1	S	NGN	2.88	0	1022.4	0	0	0	0	0	P	0340658855
796816	2019	8	30	2019	8	30	2019	8	30	I	ADH150360	FCMB - #009 - BENIN CITY - BENIN BRANCH	13	S	NGN	1.87	0	663.85	0	0	0	0	0	P	2794796945
796870	2019	8	30	2019	8	30	2019	8	30	I	ADH150623	FCMB - #072 - Warri Effurun	96	S	NGN	4.92	0	1746.6	0	0	0	0	0	P	8902305326
796805	2019	8	30	2019	8	30	2019	8	30	I	ADH150283	FCMB - #003 - PORTHARCOURT MAIN	17	S	NGN	1.8	0	639	0	0	0	0	0	P	3936908496
796831	2019	8	30	2019	8	30	2019	8	30	I	ADH150470	FCMB - #020 - AGO IWOYE - AGO-IWOYE CASH	95	S	NGN	0.49	0	173.95	0	0	0	0	0	P	3996223966
796967	2019	8	30	2019	8	30	2019	8	30	I	ADH152241	FCMB - #153 - ILORIN - ILORIN AZEEZ ATTA	270	S	NGN	1.8	0	639	0	0	0	0	0	P	5032060466
797028	2019	8	30	2019	8	30	2019	8	30	I	ADH153154	UNKNOWN	-1	S	NGN	1.8	0	639	0	0	0	0	0	P	0229546379
796960	2019	8	30	2019	8	30	2019	8	30	I	ADH152230	FCMB - #157 - IKEJA - OPEBI BRANCH	264	S	NGN	2.96	0	1050.8	0	0	0	0	0	P	8431998774
797015	2019	8	30	2019	8	30	2019	8	30	I	ADH152724	UNKNOWN	-1	S	NGN	1.8	0	639	0	0	0	0	0	P	1126902107
796791	2019	8	30	2019	8	30	2019	8	30	I	ADH150063	FCMB - #039 - LAGOS ISLAND - BROAD STREET	66	S	NGN	0.66	0	234.3	0	0	0	0	0	P	7261372672
796964	2019	8	30	2019	8	30	2019	8	30	I	ADH152241	FCMB - #153 - ILORIN - ILORIN AZEEZ ATTA	270	S	NGN	3.12	0	1107.6	0	0	0	0	0	P	2360994263
796851	2019	8	30	2019	8	30	2019	8	30	I	ADH150524	FCMB - #033 - OTA - OTTA BRANCH	58	S	NGN	1.8	0	639	0	0	0	0	0	P	9711171381
797021	2019	8	30	2019	8	30	2019	8	30	I	ADH152878	FCMB - #257 - UGHELLI - UGHELLI BRANCH	252	S	NGN	1.8	0	639	0	0	0	0	0	P	4490142331
796874	2019	8	30	2019	8	30	2019	8	30	I	ADH150777	FCMB - #058 - IBADAN BODIJA BRANCH	106	S	NGN	1.8	0	639	0	0	0	0	0	P	0545247963
797000	2019	8	30	2019	8	30	2019	8	30	I	ADH152571	FCMB - #279 - AKURE OSHINLE	269	S	NGN	1.1	0	390.5	0	0	0	0	0	P	8098508363
796795	2019	8	30	2019	8	30	2019	8	30	I	ADH150162	FCMB - #007 - IKEJA - IKEJA BRANCH	9	S	NGN	2.88	0	1022.4	0	0	0	0	0	P	7498261514
796928	2019	8	30	2019	8	30	2019	8	30	I	ADH151327	FCMB - #122 - OJOO - OJOO BRANCH	159	S	NGN	2.88	0	1022.4	0	0	0	0	0	P	7162259245
797006	2019	8	30	2019	8	30	2019	8	30	I	ADH152571	FCMB - #279 - AKURE OSHINLE	269	S	NGN	1.26	0	447.3	0	0	0	0	0	P	3781697053
796942	2019	8	30	2019	8	30	2019	8	30	I	ADH151767	FCMB - #185 - GARKI ABUJA - GARKI YOLA S	280	S	NGN	3.32	0	1178.6	0	0	0	0	0	P	9537819983
796869	2019	8	30	2019	8	30	2019	8	30	I	ADH150623	FCMB - #072 - Warri Effurun	96	S	NGN	0.63	0	223.65	0	0	0	0	0	P	2867872628
796947	2019	8	30	2019	8	30	2019	8	30	O	ADH152120	FCMB - #253 - PORTHACOURT - RUMUOMASI BR	230	S	NGN	2.79	0	991.5	-0.3	0	0	0	0	S	4672587907
796969	2019	8	30	2019	8	30	2019	8	30	I	ADH152241	FCMB - #153 - ILORIN - ILORIN AZEEZ ATTA	270	S	NGN	2.7	0	958.5	0	0	0	0	0	P	6452293529
796919	2019	8	30	2019	8	30	2019	8	30	I	ADH151196	FCMB - #114 - AGEGE - AGEGE BRANCH	140	S	NGN	1.8	0	639	0	0	0	0	0	P	7492685697
796977	2019	8	30	2019	8	30	2019	8	30	O	ADH152263	FCMB - #251 - OWERRI - OWERRI MBAISE ROA	263	S	NGN	6.34	0	2251.15	0	0	0	0	0	S	3936954907
797013	2019	8	30	2019	8	30	2019	8	30	I	ADH152681	FCMB - #154 - APAPA - APAPA RANDLE ROAD	248	S	NGN	2.99	0	1061.45	0	0	0	0	0	P	3112907549
796858	2019	8	30	2019	8	30	2019	8	30	I	ADH150535	FCMB - #036 - AKUTE - AKUTE BRANCH	59	S	NGN	1.8	0	639	0	0	0	0	0	P	9445572106
796797	2019	8	30	2019	8	30	2019	8	30	I	ADH150205	FCMB - #030 - LAGOS  - ALAGBADO BRANCH	51	S	NGN	0.4	0	142	0	0	0	0	0	P	1172444650
796838	2019	8	30	2019	8	30	2019	8	30	O	ADH150524	FCMB - #033 - OTA - OTTA BRANCH	58	S	NGN	2.79	0	991.5	0.6	0	0	0	0	S	0759374815
796824	2019	8	30	2019	8	30	2019	8	30	I	ADH150393	FCMB - #008 - WARRI - WARRI BRANCH	45	S	NGN	2.38	0	844.9	0	0	0	0	0	P	2149717034
796888	2019	8	30	2019	8	30	2019	8	30	I	ADH150843	FCMB - #077 - IBADAN - UNIVERSITY COLLEGE HOSPITAL	115	S	NGN	1.8	0	639	0	0	0	0	0	P	0488639456
796962	2019	8	30	2019	8	30	2019	8	30	I	ADH152241	FCMB - #153 - ILORIN - ILORIN AZEEZ ATTA	270	S	NGN	5.94	0	2108.7	0	0	0	0	0	P	0841575210
796979	2019	8	30	2019	8	30	2019	8	30	O	ADH152263	FCMB - #251 - OWERRI - OWERRI MBAISE ROA	263	S	NGN	6.34	0	2251.15	0	0	0	0	0	S	7386218109
796894	2019	8	30	2019	8	30	2019	8	30	I	ADH150843	FCMB - #077 - IBADAN - UNIVERSITY COLLEGE HOSPITAL	115	S	NGN	1.8	0	639	0	0	0	0	0	P	9365882470
796810	2019	8	30	2019	8	30	2019	8	30	I	ADH150326	FCMB - #057 - ENUGU - ENUGU BRANCH	35	S	NGN	1.8	0	639	0	0	0	0	0	P	2859754892
796861	2019	8	30	2019	8	30	2019	8	30	I	ADH150546	FCMB - #050 - ADO EKITI - ADO-EKITI BRAN	86	S	NGN	1.8	0	639	0	0	0	0	0	P	5517584565
796846	2019	8	30	2019	8	30	2019	8	30	I	ADH150524	FCMB - #033 - OTA - OTTA BRANCH	58	S	NGN	0.96	0	340.8	0	0	0	0	0	P	6190234520
796883	2019	8	30	2019	8	30	2019	8	30	I	ADH150821	FCMB - #078 - UMUAHIA - UMUAHIA BRANCH	110	S	NGN	1.8	0	639	0	0	0	0	0	P	2386076346
796790	2019	8	30	2019	8	30	2019	8	30	I	ADH150052	FCMB - #034 - AJAH - AJAH BRANCH	29	S	NGN	2.56	0	908.8	0	0	0	0	0	P	0957506144
796814	2019	8	30	2019	8	30	2019	8	30	I	ADH150360	FCMB - #009 - BENIN CITY - BENIN BRANCH	13	S	NGN	1.37	0	486.35	0	0	0	0	0	P	9955796057
796852	2019	8	30	2019	8	30	2019	8	30	I	ADH150535	FCMB - #036 - AKUTE - AKUTE BRANCH	59	S	NGN	0	0	0	0	0	0	0	0	P	1104473298
796792	2019	8	30	2019	8	30	2019	8	30	I	ADH150128	FCMB - #023 - VICTORIA ISLAND  - ADEOLA ODEKU	8	S	NGN	1.53	0	543.15	0	0	0	0	0	P	4344845235
796901	2019	8	30	2019	8	30	2019	8	30	I	ADH150898	FCMB - #087 - MATORI - MATORI BRANCH	112	S	NGN	0.57	0	202.35	0	0	0	0	0	P	5578385989
796884	2019	8	30	2019	8	30	2019	8	30	I	ADH150821	FCMB - #078 - UMUAHIA - UMUAHIA BRANCH	110	S	NGN	3.96	0	1405.8	0	0	0	0	0	P	3587917654
796825	2019	8	30	2019	8	30	2019	8	30	I	ADH150393	FCMB - #008 - WARRI - WARRI BRANCH	45	S	NGN	1.39	0	493.45	0	0	0	0	0	P	3563891068
797032	2019	8	30	2019	8	30	2019	8	30	I	ADH471009	UNKNOWN	-1	S	NGN	2.37	0	841.35	0	0	0	0	0	P	2344236990
796918	2019	8	30	2019	8	30	2019	8	30	I	ADH151196	FCMB - #114 - AGEGE - AGEGE BRANCH	140	S	NGN	1.8	0	639	0	0	0	0	0	P	6419744323
796817	2019	8	30	2019	8	30	2019	8	30	I	ADH150360	FCMB - #009 - BENIN CITY - BENIN BRANCH	13	S	NGN	0.54	0	191.7	0	0	0	0	0	P	5057297520
796908	2019	8	30	2019	8	30	2019	8	30	I	ADH150931	FCMB - #086 - BENIN CITY - UGBOWO BRANCH	111	S	NGN	2.27	0	805.85	0	0	0	0	0	P	5926395382
796940	2019	8	30	2019	8	30	2019	8	30	I	ADH151679	UNKNOWN	-1	S	NGN	1.53	0	543.15	0	0	0	0	0	P	4659420272
797007	2019	8	30	2019	8	30	2019	8	30	I	ADH152571	FCMB - #279 - AKURE OSHINLE	269	S	NGN	0.54	0	191.7	0	0	0	0	0	P	9298293937
797009	2019	8	30	2019	8	30	2019	8	30	I	ADH152670	FCMB - #163 - BADAGRY - OJO ALABA BRANCH	250	S	NGN	0.94	0	333.7	0	0	0	0	0	P	0088873866
796916	2019	8	30	2019	8	30	2019	8	30	I	ADH151196	FCMB - #114 - AGEGE - AGEGE BRANCH	140	S	NGN	0.83	0	294.65	0	0	0	0	0	P	1906615786
796996	2019	8	30	2019	8	30	2019	8	30	I	ADH152571	FCMB - #279 - AKURE OSHINLE	269	S	NGN	0.48	0	170.4	0	0	0	0	0	P	1412520138
796972	2019	8	30	2019	8	30	2019	8	30	I	ADH152241	FCMB - #153 - ILORIN - ILORIN AZEEZ ATTA	270	S	NGN	1.8	0	639	0	0	0	0	0	P	8686129274
796806	2019	8	30	2019	8	30	2019	8	30	I	ADH150294	FCMB - #047 -  YENEGOA BRANCH	68	S	NGN	0.55	0	195.25	0	0	0	0	0	P	1327942624
799970	2019	8	31	2019	8	31	2019	8	31	R	ADH150513	FCMB - #029 - IBADAN - IBADAN BRANCH	47	S	NGN	-6.34	0	-2250.93	0	0	0	0	0	P	9021854600
799971	2019	8	31	2019	8	31	2019	8	31	S	ADH150513	FCMB - #029 - IBADAN - IBADAN BRANCH	47	S	NGN	-6.34	0	-2250.92	0	0	0	0	0	S	9021854600
797033	2019	8	31	2019	8	31	2019	8	31	I	ADH150052	FCMB - #034 - AJAH - AJAH BRANCH	29	S	NGN	2.64	0	937.2	0	0	0	0	0	P	9275003718
797035	2019	8	31	2019	8	31	2019	8	31	I	ADH150513	FCMB - #029 - IBADAN - IBADAN BRANCH	47	S	NGN	0.68	0	241.4	0	0	0	0	0	P	7589088788
797044	2019	8	31	2019	8	31	2019	8	31	I	ADH152241	FCMB - #153 - ILORIN - ILORIN AZEEZ ATTA	270	S	NGN	0.45	0	159.75	0	0	0	0	0	P	0713498770
797048	2019	8	31	2019	8	31	2019	8	31	I	ADH152241	FCMB - #153 - ILORIN - ILORIN AZEEZ ATTA	270	S	NGN	1.8	0	639	0	0	0	0	0	P	1181326912
797041	2019	8	31	2019	8	31	2019	8	31	I	ADH150809	FCMB - #079 - SURULERE - ADENIRAN OGUNSA	101	S	NGN	1.8	0	639	0	0	0	0	0	P	6217083322
797049	2019	8	31	2019	8	31	2019	8	31	I	ADH152241	FCMB - #153 - ILORIN - ILORIN AZEEZ ATTA	270	S	NGN	0.45	0	159.75	0	0	0	0	0	P	2220190118
797034	2019	8	31	2019	8	31	2019	8	31	I	ADH150513	FCMB - #029 - IBADAN - IBADAN BRANCH	47	S	NGN	1.26	0	447.3	0	0	0	0	0	P	2989425470
797052	2019	8	31	2019	8	31	2019	8	31	I	ADH152241	FCMB - #153 - ILORIN - ILORIN AZEEZ ATTA	270	S	NGN	0.45	0	159.75	0	0	0	0	0	P	7611802790
797038	2019	8	31	2019	8	31	2019	8	31	I	ADH150809	FCMB - #079 - SURULERE - ADENIRAN OGUNSA	101	S	NGN	1.8	0	639	0	0	0	0	0	P	0604687724
797036	2019	8	31	2019	8	31	2019	8	31	I	ADH150513	FCMB - #029 - IBADAN - IBADAN BRANCH	47	S	NGN	3.52	0	1249.6	0	0	0	0	0	P	7660638083
797050	2019	8	31	2019	8	31	2019	8	31	I	ADH152241	FCMB - #153 - ILORIN - ILORIN AZEEZ ATTA	270	S	NGN	1.8	0	639	0	0	0	0	0	P	3176375894
797047	2019	8	31	2019	8	31	2019	8	31	I	ADH152241	FCMB - #153 - ILORIN - ILORIN AZEEZ ATTA	270	S	NGN	1.8	0	639	0	0	0	0	0	P	9955054051
797045	2019	8	31	2019	8	31	2019	8	31	I	ADH152241	FCMB - #153 - ILORIN - ILORIN AZEEZ ATTA	270	S	NGN	0.45	0	159.75	0	0	0	0	0	P	1562374076
797043	2019	8	31	2019	8	31	2019	8	31	I	ADH152241	FCMB - #153 - ILORIN - ILORIN AZEEZ ATTA	270	S	NGN	1.23	0	436.65	0	0	0	0	0	P	0440443603
797051	2019	8	31	2019	8	31	2019	8	31	I	ADH152241	FCMB - #153 - ILORIN - ILORIN AZEEZ ATTA	270	S	NGN	1.8	0	639	0	0	0	0	0	P	8140276073
797042	2019	8	31	2019	8	31	2019	8	31	I	ADH150809	FCMB - #079 - SURULERE - ADENIRAN OGUNSA	101	S	NGN	5.61	0	1991.55	0	0	0	0	0	P	6438249488
797037	2019	8	31	2019	8	31	2019	8	31	I	ADH150513	FCMB - #029 - IBADAN - IBADAN BRANCH	47	S	NGN	1.95	0	692.25	0	0	0	0	0	P	8919717905
797039	2019	8	31	2019	8	31	2019	8	31	I	ADH150809	FCMB - #079 - SURULERE - ADENIRAN OGUNSA	101	S	NGN	1.8	0	639	0	0	0	0	0	P	1469211162
797046	2019	8	31	2019	8	31	2019	8	31	I	ADH152241	FCMB - #153 - ILORIN - ILORIN AZEEZ ATTA	270	S	NGN	0.45	0	159.75	0	0	0	0	0	P	3283381822
797040	2019	8	31	2019	8	31	2019	8	31	I	ADH150809	FCMB - #079 - SURULERE - ADENIRAN OGUNSA	101	S	NGN	1.53	0	543.15	0	0	0	0	0	P	5070504222
799972	2019	9	2	2019	9	2	2019	9	2	O	ADH151130	FCMB - #112 - ABAKALIKI -  ABAKILIKI BRANCH	138	W	NGN	-6.34	0	-2251.15	1.6	0	0	0	0	S	4905180607
799975	2019	9	2	2019	9	2	2019	9	2	S	ADH151130	FCMB - #112 - ABAKALIKI -  ABAKILIKI BRANCH	138	S	NGN	6.34	0	2250.92	0	0	0	0	0	S	4905180607
799973	2019	9	2	2019	9	2	2019	9	2	O	ADH151569	FCMB - #182 - ABUJA - ABUJA AP PLAZA	215	W	NGN	-6.34	0	-2251.15	1.6	0	0	0	0	S	6596083660
799976	2019	9	2	2019	9	2	2019	9	2	O	ADH151569	FCMB - #182 - ABUJA - ABUJA AP PLAZA	215	S	NGN	6.34	0	2251.15	-1.6	0	0	0	0	S	6596083660
799974	2019	9	2	2019	9	2	2019	9	2	Q	ADH150513	FCMB - #029 - IBADAN - IBADAN BRANCH	47	W	NGN	0	0	0	0	0	0	0	0	S	9075556962
799977	2019	9	2	2019	9	2	2019	9	2	S	ADH150513	FCMB - #029 - IBADAN - IBADAN BRANCH	47	S	NGN	0	0	0	0	0	0	0	0	S	9075556962
797085	2019	9	2	2019	9	2	2019	9	2	I	ADH150294	FCMB - #047 -  YENEGOA BRANCH	68	S	NGN	2.17	0	770.35	0	0	0	0	0	P	6262478118
797173	2019	9	2	2019	9	2	2019	9	2	I	ADH150744	FCMB - #067 - OKO - OKO BRANCH	103	S	NGN	1.8	0	639	0	0	0	0	0	P	7041502766
797265	2019	9	2	2019	9	2	2019	9	2	I	ADH151459	FCMB - #136 - IJEBU ODE - IJEBU ODE 2	172	S	NGN	0.82	0	291.1	0	0	0	0	0	P	7990126940
797073	2019	9	2	2019	9	2	2019	9	2	I	ADH150205	FCMB - #030 - LAGOS  - ALAGBADO BRANCH	51	S	NGN	0.48	0	170.4	0	0	0	0	0	P	9007919387
797258	2019	9	2	2019	9	2	2019	9	2	I	ADH151327	FCMB - #122 - OJOO - OJOO BRANCH	159	S	NGN	5.61	0	1991.55	0	0	0	0	0	P	0787926656
797251	2019	9	2	2019	9	2	2019	9	2	I	ADH151196	FCMB - #114 - AGEGE - AGEGE BRANCH	140	S	NGN	2.21	0	784.55	0	0	0	0	0	P	5288287218
797218	2019	9	2	2019	9	2	2019	9	2	I	ADH150919	FCMB - #091 - OKOTA - OKOTA BRANCH	116	S	NGN	1.8	0	639	0	0	0	0	0	P	1115094082
797231	2019	9	2	2019	9	2	2019	9	2	I	ADH150931	FCMB - #086 - BENIN CITY - UGBOWO BRANCH	111	S	NGN	36.72	0	13035.6	0	0	0	0	0	P	6706750004
797217	2019	9	2	2019	9	2	2019	9	2	I	ADH150919	FCMB - #091 - OKOTA - OKOTA BRANCH	116	S	NGN	1.8	0	639	0	0	0	0	0	P	3269266400
797060	2019	9	2	2019	9	2	2019	9	2	I	ADH150162	FCMB - #007 - IKEJA - IKEJA BRANCH	9	S	NGN	1.8	0	639	0	0	0	0	0	P	1102513868
